Running command: python3 base5.py -i misc/4.1.01.tiff
 Char | Huffman code 
 225  |100110001100
 226  |100001111101
 33   |100001111100
 229  |011100111010
 228  |001010110111
 224  |001010110110
 230  |1110110110011
 32   |1101001011000
 231  |1011000111000
 232  |0111001110110
 0    |11101101100100
 31   |11010010110011
 233  |11010010110010
 234  |01110011101111
 235  |111011011001010
 30   |101100011100101
 1    |011100111011101
 29   |1110110110010110
 3    |1011000111001111
 236  |1011000111001100
 237  |1011000111001000
 28   |0111001110111000
 2    |10110001110011011
 4    |10110001110010011
 238  |01110011101110010
 25   |111011011001011111
 27   |111011011001011110
 16   |101100011100111001
 8    |101100011100111000
 24   |101100011100111011
 23   |101100011100111010
 14   |101100011100110101
 10   |101100011100110100
 20   |1110110110010111001
 17   |1110110110010111000
 239  |1110110110010111011
 18   |1011000111001001001
 19   |1011000111001001000
 13   |1011000111001001011
 7    |1011000111001001010
 21   |0111001110111001101
 26   |0111001110111001100
 12   |11101101100101110100
 15   |111011011001011101011
 9    |111011011001011101010
 22   |01110011101110011101
 240  |01110011101110011100
 254  |01110011101110011111
 6    |01110011101110011110
Entropía de la fuente:  6.831424700709285
Longitud media del código de Huffman:  6.8687110831403295
Varianza del código de Huffman:  1.4359752617702444
Eficiencia de la codificación original de la fuente:  0.8539280875886607
Eficiencia del nuevo código de Huffman:  0.8585888853925412
Memoria original:  8448728   Memoria comprimido:  7509944
Tasa de compresión:  0.11111542471245375
Cantidad de simbolos en el diccionario:  240
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.01.tiff
 Char | Huffman code 
----------------------
 127  |       11101
 128  |       11100
 130  |       11011
 125  |       11010
 132  |       11000
 120  |       10111
 121  |       10110
 123  |       10101
 118  |       10011
 117  |       10001
 134  |       01111
 115  |       01011
 113  |       00110
 136  |       00100
 112  |       00010
 110  |      111111
 138  |      111101
 109  |      110010
 108  |      100101
 140  |      011100
 106  |      010100
 105  |      010001
 103  |      001010
 102  |      000110
 70   |      000011
 142  |      000000
 101  |     1111100
 99   |     1111001
 97   |     1010011
 98   |     1010010
 96   |     1010001
 94   |     1010000
 93   |     1001000
 92   |     1000011
 91   |     1000010
 88   |     1000001
 65   |     1000000
 86   |     0111011
 79   |     0111010
 84   |     0110111
 144  |     0110110
 90   |     0110101
 85   |     0110011
 87   |     0110010
 83   |     0110001
 82   |     0110000
 80   |     0101011
 81   |     0100111
 77   |     0100101
 74   |     0100001
 76   |     0011111
 75   |     0011110
 78   |     0011101
 73   |     0011100
 72   |     0010110
 71   |     0001111
 61   |     0001110
 69   |     0000010
 146  |    11111010
 58   |    11001111
 68   |    11001110
 67   |    11001100
 66   |    01101000
 55   |    01010101
 148  |    01010100
 63   |    01001001
 64   |    01001000
 53   |    01000001
 62   |    00101111
 24   |    00001010
 150  |    00001001
 60   |    00000111
 59   |    00000110
 51   |   111110110
 49   |   111100010
 57   |   110011011
 56   |   100100111
 152  |   100100101
 22   |   100100100
 48   |   011010011
 23   |   010011010
 46   |   010011001
 54   |   010000000
 52   |   000010111
 45   |   000010001
 155  |   000010000
 25   |  1111101110
 50   |  1111000011
 21   |  1111000010
 157  |  1111000000
 43   |  1100110101
 42   |  1001001101
 20   |  0110100101
 47   |  0100110111
 26   |  0100110001
 41   |  0100000011
 40   |  0010111010
 159  |  0010111001
 19   |  0010111000
 38   |  0000101100
 162  | 11111011111
 18   | 11111011110
 17   | 11110001110
 37   | 11110000011
 44   | 11110000010
 16   | 11001101000
 36   | 10010011001
 33   | 10010011000
 35   | 01101001000
 164  | 01001101101
 34   | 01001100001
 15   | 01001100000
 27   | 01000000101
 12   | 01000000100
 14   | 00101110111
 29   | 00101110110
 39   | 00001011011
 13   | 00001011010
 167  |111100011111
 32   |111100011110
 0    |111100011010
 30   |111100011001
 31   |111100011000
 28   |110011010011
 11   |110011010010
 169  |011010010010
 10   |010011011001
 8    |1111000110110
 9    |0110100100110
 172  |0100110110001
 1    |11110001101111
 7    |01001101100001
 4    |011010010011111
 6    |011010010011110
 3    |111100011011101
 175  |111100011011100
 89   |010011011000000
 95   |0110100100111001
 5    |0110100100111000
 2    |0100110110000011
 100  |01101001001110101
 114  |01101001001110100
 192  |01101001001110111
 122  |01001101100000100
 107  |010011011000001011
 250  |010011011000001010
 186  |011010010011101101
 254  |011010010011101100
Entropía de la fuente:  6.031294948062459
Longitud media del código de Huffman:  6.052600675618773
Varianza del código de Huffman:  1.750731365494441
Eficiencia de la codificación original de la fuente:  0.7539118685078073
Eficiencia del nuevo código de Huffman:  0.7565750844523467
Memoria original:  2312472   Memoria comprimido:  1624056
Tasa de compresión:  0.29769700995298537
Cantidad de simbolos en el diccionario:  148
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.02.tiff
 Char | Huffman code 
----------------------
 177  |         100
 180  |         011
 175  |         010
 183  |         001
 172  |         000
 186  |        1111
 189  |        1101
 192  |        1100
 169  |        1010
 195  |       10110
 167  |      111011
 164  |      101110
 162  |     1110001
 159  |    11100111
 199  |    10111111
 157  |    10111110
 155  |   111001101
 49   |   111000001
 152  |   101111011
 48   |   101111001
 110  |  1110101101
 113  |  1110101100
 112  |  1110101010
 109  |  1110101000
 150  |  1110100101
 115  |  1110100001
 51   |  1110011000
 46   |  1110010111
 117  |  1110010101
 108  |  1110010011
 148  |  1110000111
 118  |  1110000110
 45   |  1110000100
 146  |  1110000000
 106  |  1011110101
 120  |  1011110100
 202  | 11101011111
 47   | 11101011110
 140  | 11101011100
 144  | 11101010111
 130  | 11101010110
 50   | 11101010010
 134  | 11101001111
 53   | 11101001110
 105  | 11101001100
 142  | 11101001001
 138  | 11101001000
 132  | 11101000111
 43   | 11101000110
 55   | 11101000100
 136  | 11101000001
 127  | 11101000000
 121  | 11100110011
 128  | 11100110010
 125  | 11100101101
 123  | 11100101001
 52   | 11100100100
 103  | 11100100010
 42   | 10111100010
 102  | 10111100001
 58   |111010111010
 101  |111010100110
 44   |111001010001
 0    |111001010000
 41   |111001001011
 40   |111001000110
 54   |111001000011
 65   |111001000000
 57   |111000010111
 56   |111000010110
 61   |111000010101
 94   |111000010100
 99   |111000000101
 97   |101111000111
 38   |101111000000
 37   |1110101001111
 98   |1110100110111
 96   |1110100110110
 93   |1110100010111
 59   |1110100010100
 70   |1110010110001
 92   |1110010110000
 91   |1110010001111
 79   |1110010001110
 60   |1110010010101
 88   |1110010010100
 67   |1110010000101
 87   |1110010000100
 69   |1110010000010
 90   |1110000001111
 66   |1110000001110
 85   |1110000001101
 84   |1110000001001
 86   |1110000001000
 63   |1011110001101
 77   |1011110001100
 73   |1011110000011
 72   |1011110000010
 64   |11101011101111
 83   |11101011101110
 62   |11101011101100
 82   |11101010011101
 81   |11101010011100
 36   |11101001101011
 35   |11101001101010
 71   |11101001101001
 68   |11101001101000
 205  |11101000101011
 76   |11101000101010
 1    |11101000101101
 80   |11100101100111
 39   |11100101100110
 78   |11100101100100
 74   |11100100000111
 75   |11100100000110
 34   |111010001011001
 33   |111010001011000
 3    |111000000110011
 209  |1110101110110111
 213  |1110101110110110
 30   |1110101110110100
 32   |1110010110010111
 4    |1110010110010100
 29   |1110000001100100
 8    |11101011101101010
 24   |11100101100101011
 25   |11100101100101010
 216  |11100101100101101
 2    |11100101100101100
 224  |11100000011001010
 23   |111010111011010111
 27   |111010111011010110
 28   |11100000011000101
 220  |11100000011000100
 232  |111000000110010110
 20   |1110000001100101111
 22   |1110000001100101110
 26   |111000000110000101
 31   |111000000110000100
 228  |111000000110000111
 241  |111000000110000110
 236  |111000000110000001
 245  |111000000110000000
 250  |111000000110000011
 10   |111000000110000010
 254  |111000000110001101
 6    |111000000110001100
 17   |111000000110001111
 21   |111000000110001110
Entropía de la fuente:  4.009724627833796
Longitud media del código de Huffman:  4.055372543636354
Varianza del código de Huffman:  3.6799839275452397
Eficiencia de la codificación original de la fuente:  0.5012155784792245
Eficiencia del nuevo código de Huffman:  0.5069215679545442
Memoria original:  2312472   Memoria comprimido:  1140568
Tasa de compresión:  0.5067754333890313
Cantidad de simbolos en el diccionario:  149
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.03.tiff
 Char | Huffman code 
----------------------
 147  |        1010
 150  |        1001
 152  |        1000
 145  |        0110
 143  |        0011
 154  |        0010
 156  |       11111
 141  |       11110
 139  |       11011
 159  |       11001
 137  |       10111
 135  |       01010
 161  |       01000
 133  |       00010
 131  |      111001
 130  |      110101
 128  |      101101
 164  |      011101
 126  |      010111
 124  |      010011
 123  |      000011
 121  |      000001
 119  |     1110110
 118  |     1110001
 116  |     1101000
 115  |     1100011
 113  |     1100001
 110  |     1011001
 109  |     1011000
 107  |     0111110
 111  |     0111101
 106  |     0111001
 104  |     0101101
 166  |     0101100
 103  |     0001111
 102  |     0001100
 100  |    11101001
 99   |    11100001
 68   |    11000000
 98   |    01111110
 95   |    01111000
 96   |    01110000
 169  |    01001010
 94   |    01001001
 93   |    00011100
 83   |    00011011
 84   |    00001011
 86   |    00001010
 92   |    00001001
 82   |    00001000
 63   |    00000011
 87   |    00000010
 89   |    00000001
 80   |    00000000
 90   |   111011111
 85   |   111011101
 88   |   111011100
 79   |   111010110
 81   |   111010101
 78   |   111010100
 60   |   111010000
 70   |   111000000
 73   |   110100111
 77   |   110100110
 74   |   110100101
 72   |   110100100
 75   |   110001010
 71   |   110001001
 76   |   110000011
 57   |   110000010
 69   |   011111111
 66   |   011110010
 171  |   011100011
 67   |   011100010
 64   |   010010110
 55   |   010010001
 65   |   010010000
 52   |   000111011
 51   |   000110100
 61   |  1110111101
 62   |  1110101111
 49   |  1110100010
 59   |  1110000011
 47   |  1100010111
 46   |  1100010110
 58   |  1100010000
 44   |  0111111101
 56   |  0111111100
 43   |  0111100111
 174  |  0100101110
 54   |  0001110101
 53   |  0001110100
 42   |  0001101011
 38   | 11101111000
 39   | 11101011101
 50   | 11101011100
 40   | 11101000110
 48   | 11100000100
 37   | 11000100011
 177  | 01111001101
 45   | 01111001100
 36   | 01001011110
 35   |111011110011
 41   |111011110010
 34   |111010001111
 0    |111000001011
 31   |010010111111
 33   |010010111110
 32   |000110101001
 28   |1110100011100
 30   |1110000010101
 27   |1100010001001
 29   |1100010001000
 180  |0001101010111
 26   |0001101010101
 1    |0001101010001
 191  |11101000111010
 24   |11100000101001
 25   |11000100010111
 195  |11000100010110
 22   |11000100010100
 23   |00011010101100
 188  |00011010101000
 17   |00011010100001
 21   |00011010100000
 185  |111010001110111
 19   |111000001010001
 3    |000110101011011
 14   |000110101010011
 182  |000110101010010
 4    |1110100011101100
 12   |1100010001010111
 20   |1100010001010110
 198  |1110000010100001
 15   |1100010001010101
 8    |0001101010110100
 13   |11101000111011011
 215  |11101000111011010
 2    |11100000101000001
 18   |11100000101000000
 16   |00011010101101011
 212  |110001000101010001
 223  |110001000101010000
 205  |110001000101010011
 10   |110001000101010010
 254  |000110101011010101
 6    |000110101011010100
Entropía de la fuente:  5.500117826421067
Longitud media del código de Huffman:  5.524054629057982
Varianza del código de Huffman:  2.849677591507202
Eficiencia de la codificación original de la fuente:  0.6875147283026334
Eficiencia del nuevo código de Huffman:  0.6905068286322478
Memoria original:  2312472   Memoria comprimido:  1624056
Tasa de compresión:  0.29769700995298537
Cantidad de simbolos en el diccionario:  147
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.04.tiff
 Char | Huffman code 
----------------------
 145  |       11000
 143  |       10111
 141  |       10101
 147  |       10100
 139  |       10011
 137  |       10001
 135  |       01111
 133  |       01110
 150  |       01101
 131  |       01011
 152  |       01010
 130  |       01000
 128  |       00110
 126  |       00011
 124  |       00001
 154  |      111110
 123  |      111100
 121  |      111010
 119  |      111000
 156  |      110101
 118  |      110100
 116  |      110010
 115  |      101101
 113  |      100100
 111  |      100000
 110  |      011001
 109  |      010010
 107  |      001110
 106  |      001010
 159  |      001001
 104  |      000101
 103  |      000001
 102  |     1111111
 100  |     1111011
 99   |     1110110
 96   |     1101111
 98   |     1101101
 95   |     1011001
 161  |     1001011
 94   |     1000011
 93   |     0110000
 92   |     0100110
 90   |     0011111
 89   |     0010001
 88   |     0001001
 3    |     0000001
 87   |    11111100
 85   |    11110100
 86   |    11101111
 0    |    11100110
 1    |    11100101
 2    |    11011100
 83   |    11011001
 84   |    11001110
 164  |    11001100
 82   |    10110001
 81   |    10010101
 68   |    10010100
 80   |    01100011
 79   |    01001111
 4    |    00101111
 77   |    00101110
 78   |    00101100
 63   |    00010001
 76   |    00010000
 74   |   111111011
 75   |   111111010
 166  |   111101010
 72   |   111011100
 60   |   111001111
 73   |   111001001
 70   |   110110001
 5    |   110011111
 71   |   110011011
 57   |   101100001
 69   |   100001001
 67   |   100001000
 55   |   011000101
 66   |   010011101
 52   |   010011100
 49   |   001111011
 51   |   001111001
 47   |   001111000
 65   |   001011011
 64   |   001000010
 6    |   001000000
 46   |   000000001
 62   |  1111010111
 39   |  1111010110
 42   |  1110011100
 61   |  1110010001
 38   |  1110010000
 40   |  1101110111
 43   |  1101110110
 58   |  1101110101
 59   |  1101110100
 44   |  1101100001
 36   |  1101100000
 169  |  1100111100
 56   |  1011000001
 37   |  1000010111
 7    |  1000010110
 54   |  1000010100
 35   |  0011110101
 31   |  0010110101
 8    |  0010110100
 50   |  0010000111
 53   |  0010000110
 34   |  0010000011
 20   |  0010000010
 48   |  0000000111
 45   |  0000000110
 21   |  0000000101
 22   |  0000000100
 18   |  0000000001
 12   |  0000000000
 33   | 11101110111
 24   | 11101110110
 41   | 11101110101
 26   | 11100111011
 10   | 11100111010
 28   | 11001111011
 171  | 11001111010
 15   | 11001101011
 17   | 11001101010
 32   | 11001101001
 23   | 11001101000
 16   | 10110000001
 13   | 10110000000
 29   | 10000101011
 19   | 10000101010
 14   | 01100010011
 9    | 01100010010
 11   | 01100010001
 30   | 01100010000
 25   | 00111101001
 27   | 00111101000
 174  |111011101001
 177  |1110111010001
 180  |11101110100000
 208  |11101110100001111
 182  |11101110100001001
 188  |11101110100001000
 191  |11101110100001011
 205  |111011101000011100
 201  |1110111010000111011
 240  |1110111010000111010
 231  |111011101000011001
 195  |111011101000011000
 215  |111011101000011011
 198  |111011101000011010
 185  |111011101000010101
 254  |111011101000010100
Entropía de la fuente:  6.108388689758063
Longitud media del código de Huffman:  6.129755450323277
Varianza del código de Huffman:  2.01891185122109
Eficiencia de la codificación original de la fuente:  0.7635485862197579
Eficiencia del nuevo código de Huffman:  0.7662194312904096
Memoria original:  2312472   Memoria comprimido:  1624056
Tasa de compresión:  0.29769700995298537
Cantidad de simbolos en el diccionario:  153
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.05.tiff
 Char | Huffman code 
----------------------
 116  |      111001
 118  |      110111
 119  |      110110
 111  |      110101
 121  |      110011
 113  |      110010
 115  |      110001
 110  |      101111
 123  |      101110
 124  |      101101
 126  |      101011
 128  |      101010
 109  |      101000
 130  |      100111
 107  |      100110
 131  |      100101
 133  |      100011
 104  |      100010
 106  |      100001
 135  |      100000
 152  |      011110
 137  |      011101
 103  |      011011
 102  |      011010
 139  |      011001
 141  |      011000
 100  |      010110
 99   |      010101
 156  |      010100
 143  |      010011
 154  |      010010
 145  |      010001
 150  |      001111
 96   |      001110
 147  |      001101
 98   |      001100
 95   |      001010
 94   |      001000
 159  |      000111
 93   |      000101
 92   |      000011
 90   |      000010
 88   |      000000
 161  |     1111110
 89   |     1111101
 87   |     1111011
 86   |     1111001
 164  |     1110101
 85   |     1110100
 84   |     1110000
 166  |     1101000
 83   |     1011001
 82   |     1010011
 81   |     1001001
 68   |     1001000
 80   |     0111111
 169  |     0111110
 79   |     0111001
 78   |     0010110
 171  |     0010011
 77   |     0010010
 76   |     0001101
 63   |     0001000
 43   |     0000011
 44   |     0000010
 74   |    11111110
 75   |    11111001
 73   |    11111000
 46   |    11110101
 72   |    11110000
 42   |    11101111
 174  |    11101110
 71   |    11101100
 60   |    11100011
 47   |    11100010
 70   |    11010011
 40   |    11000011
 38   |    11000010
 69   |    11000001
 39   |    10110001
 36   |    10110000
 37   |    10100101
 35   |    01110001
 57   |    01110000
 55   |    01011110
 177  |    01011100
 67   |    01000011
 49   |    01000010
 34   |    01000000
 66   |    00101111
 64   |    00101110
 65   |    00011000
 51   |    00010011
 52   |    00010010
 33   |   111111110
 45   |   111101000
 62   |   111100011
 31   |   111100010
 61   |   111011011
 41   |   111011010
 58   |   110000001
 180  |   110000000
 59   |   101001001
 32   |   101001000
 48   |   010111111
 56   |   010111011
 54   |   010111010
 50   |   010000010
 28   |   000110011
 53   |  1111111111
 30   |  1111010010
 26   |  1101001011
 29   |  1101001010
 182  |  1101001000
 24   |  0101111100
 27   |  0100000110
 20   |  0001100101
 18   |  0001100100
 21   | 11111111101
 17   | 11111111100
 25   | 11110100110
 22   | 11010010011
 23   | 11010010010
 16   | 01011111010
 19   | 01000001111
 15   | 01000001110
 185  |111101001111
 0    |111101001110
 14   |0101111101111
 1    |0101111101101
 13   |01011111011101
 188  |010111110111001
 3    |010111110111000
 4    |010111110110010
 12   |010111110110001
 8    |0101111101100110
 2    |0101111101100001
 195  |010111110110011101
 249  |010111110110011100
 201  |010111110110011111
 10   |010111110110011110
 254  |01011111011000001
 6    |01011111011000000
Entropía de la fuente:  6.566949152861911
Longitud media del código de Huffman:  6.5861223587182725
Varianza del código de Huffman:  0.9287708773181854
Eficiencia de la codificación original de la fuente:  0.8208686441077389
Eficiencia del nuevo código de Huffman:  0.8232652948397841
Memoria original:  2312472   Memoria comprimido:  1827096
Tasa de compresión:  0.20989486575405022
Cantidad de simbolos en el diccionario:  143
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.06.tiff
 Char | Huffman code 
----------------------
 68   |      101100
 99   |      101010
 107  |      101001
 100  |      101000
 104  |      100111
 102  |      100110
 106  |      100100
 96   |      100011
 103  |      100010
 95   |      100001
 110  |      100000
 115  |      011111
 93   |      011110
 109  |      011101
 111  |      011100
 116  |      011010
 94   |      011001
 119  |      011000
 98   |      010111
 113  |      010110
 90   |      010101
 121  |      010011
 92   |      010010
 124  |      010000
 128  |      001111
 118  |      001110
 123  |      001101
 87   |      001100
 126  |      001011
 88   |      001010
 130  |      001001
 89   |      001000
 131  |      000101
 133  |      000100
 86   |      000011
 84   |      000010
 63   |      000001
 85   |      000000
 135  |     1111110
 83   |     1111100
 82   |     1111011
 79   |     1111001
 80   |     1111000
 81   |     1110111
 137  |     1110101
 60   |     1110011
 139  |     1110010
 78   |     1110000
 77   |     1101110
 57   |     1101101
 75   |     1101011
 141  |     1101010
 143  |     1101000
 76   |     1100111
 74   |     1100101
 73   |     1100011
 145  |     1100010
 55   |     1100000
 72   |     1011111
 71   |     1011110
 70   |     1011101
 69   |     1011010
 52   |     1010110
 147  |     1001011
 66   |     0101001
 67   |     0101000
 51   |     0100011
 65   |     0100010
 64   |     0001110
 150  |     0001101
 49   |    11111111
 152  |    11111110
 62   |    11111010
 61   |    11110101
 47   |    11101101
 24   |    11101100
 154  |    11100011
 46   |    11100010
 22   |    11011111
 59   |    11011110
 58   |    11011001
 26   |    11010011
 156  |    11010010
 56   |    11001001
 21   |    11001000
 44   |    11000011
 43   |    11000010
 42   |    10110111
 54   |    10110110
 23   |    10101110
 20   |    10010101
 28   |    10010100
 159  |    01101111
 25   |    01101110
 53   |    01101101
 40   |    00011111
 31   |    00011001
 39   |    00011000
 38   |   111110111
 50   |   111110110
 37   |   111101001
 27   |   111101000
 48   |   111010011
 18   |   111010010
 36   |   111010001
 161  |   110110001
 45   |   110110000
 35   |   110011011
 34   |   110011001
 29   |   110011000
 19   |   101110011
 33   |   101110010
 17   |   101110001
 32   |   101110000
 30   |   101011111
 16   |   011011000
 41   |   000111101
 15   |   000111100
 164  |  1100110101
 12   |  0110110011
 14   |  0110110010
 13   | 11101000011
 10   | 11101000010
 8    | 11101000000
 6    | 11001101001
 11   | 11001101000
 166  | 10101111010
 9    | 10101111001
 7    | 10101111000
 0    |111010000010
 5    |101011110111
 4    |1110100000111
 169  |1010111101101
 1    |1010111101100
 3    |11101000001100
 171  |1110100000110111
 2    |1110100000110110
 254  |11101000001101010
 180  |11101000001101001
 231  |111010000011010110
 188  |1110100000110101111
 191  |1110100000110101110
 198  |111010000011010001
 227  |111010000011010000
Entropía de la fuente:  6.698606669748243
Longitud media del código de Huffman:  6.725497373016148
Varianza del código de Huffman:  0.9011389017290222
Eficiencia de la codificación original de la fuente:  0.8373258337185304
Eficiencia del nuevo código de Huffman:  0.8406871716270184
Memoria original:  2312472   Memoria comprimido:  1827096
Tasa de compresión:  0.20989486575405022
Cantidad de simbolos en el diccionario:  144
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.07.tiff
 Char | Huffman code 
----------------------
 116  |       10100
 119  |       10011
 121  |       10001
 118  |       10000
 113  |       01110
 115  |       01101
 110  |       01100
 124  |       01011
 111  |       01010
 123  |       01001
 109  |       00111
 126  |       00110
 107  |       00101
 128  |       00011
 106  |       00010
 104  |      111111
 130  |      111110
 103  |      111101
 131  |      111011
 102  |      111001
 133  |      111000
 100  |      110111
 99   |      110101
 135  |      110011
 98   |      110001
 137  |      110000
 96   |      101111
 95   |      101101
 139  |      101011
 94   |      100101
 141  |      100100
 93   |      011111
 143  |      010000
 92   |      001000
 90   |      000011
 145  |      000001
 89   |     1111000
 88   |     1110100
 147  |     1101101
 87   |     1101100
 86   |     1100101
 85   |     1011100
 84   |     1011000
 150  |     1010100
 83   |     0111101
 82   |     0111100
 81   |     0010010
 80   |     0000100
 79   |     0000001
 152  |    11101011
 68   |    11010011
 78   |    11010001
 77   |    11010000
 76   |    10111011
 75   |    10110011
 74   |    10101011
 73   |    01000101
 63   |    01000100
 72   |    00100110
 71   |    00001010
 154  |   111100111
 69   |   111100110
 70   |   111100101
 60   |   111010100
 67   |   110010010
 65   |   101110101
 57   |   101110100
 66   |   101100100
 64   |   010001101
 156  |   001001111
 55   |   000010111
 62   |   000000010
 61   |  1110101011
 15   |  1101001011
 52   |  1101001010
 58   |  1100100110
 59   |  1100100010
 51   |  1100100000
 16   |  1010101011
 49   |  1010101010
 159  |  1010101001
 56   |  1010101000
 18   |  0100011110
 47   |  0100011100
 17   |  0100011001
 12   |  0100011000
 14   |  0010011100
 20   |  0000101101
 54   |  0000101100
 22   |  0000000111
 44   |  0000000110
 21   |  0000000011
 13   |  0000000010
 19   | 11110010011
 46   | 11110010010
 24   | 11101010101
 53   | 11101010100
 26   | 11010010011
 43   | 11010010001
 31   | 11010010000
 10   | 11001001111
 42   | 11001000111
 50   | 11001000110
 11   | 11001000011
 48   | 11001000010
 40   | 10110010111
 28   | 10110010110
 23   | 10110010101
 38   | 10110010100
 39   | 01000111111
 161  | 01000111110
 37   | 01000111010
 25   | 00100111011
 32   | 00100111010
 34   | 00000000011
 36   | 00000000010
 35   | 00000000001
 27   | 00000000000
 33   |111100100011
 45   |111100100001
 29   |111100100000
 0    |110100100101
 30   |110100100100
 9    |110010011101
 41   |110010011100
 164  |010001110110
 8    |0100011101111
 1    |0100011101110
 166  |11110010001011
 169  |11110010001001
 3    |111100100010000
 7    |1111001000101010
 4    |1111001000101000
 171  |11110010001010110
 180  |11110010001010011
 2    |11110010001010010
 174  |11110010001000110
 185  |111100100010101111
 188  |111100100010101110
 235  |111100100010001110
 215  |1111001000100011111
 219  |1111001000100011110
 182  |111100100010001001
 195  |111100100010001000
 254  |111100100010001011
 6    |111100100010001010
Entropía de la fuente:  5.995536070460626
Longitud media del código de Huffman:  6.023173884198694
Varianza del código de Huffman:  1.7015500695133468
Eficiencia de la codificación original de la fuente:  0.7494420088075783
Eficiencia del nuevo código de Huffman:  0.7528967355248367
Memoria original:  2312472   Memoria comprimido:  1624056
Tasa de compresión:  0.29769700995298537
Cantidad de simbolos en el diccionario:  146
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.08.tiff
 Char | Huffman code 
----------------------
 135  |        1110
 133  |        1101
 137  |        1100
 139  |        1010
 131  |        1001
 141  |        0111
 130  |        0110
 143  |        0101
 145  |        0010
 128  |        0000
 126  |       10111
 147  |       10110
 124  |       01000
 150  |       00011
 123  |      111110
 121  |      100010
 152  |      100000
 119  |      001110
 118  |     1111110
 116  |     1000111
 154  |     1000010
 115  |     0100101
 113  |     0011001
 111  |    11111111
 57   |    11110110
 110  |    11110100
 55   |    11110011
 109  |    10001100
 156  |    10000111
 107  |    01001110
 106  |    00111111
 104  |    00110111
 60   |    00110001
 56   |    00010101
 103  |    00010100
 102  |   111101111
 100  |   111101011
 99   |   111100100
 98   |   111100011
 96   |   100011010
 95   |   100001101
 93   |   010011110
 68   |   010011011
 94   |   010011001
 63   |   010011000
 92   |   010010011
 159  |   010010001
 58   |   010010000
 90   |   001111100
 59   |   001111010
 80   |   001111000
 52   |   001101101
 89   |   001101100
 76   |   001101011
 79   |   001101010
 85   |   001101001
 87   |   001100001
 88   |   001100000
 77   |   000101111
 78   |   000101110
 75   |   000101101
 74   |   000100111
 82   |   000100110
 84   |   000100101
 83   |   000100011
 86   |   000100010
 54   |   000100001
 81   |  1111111001
 73   |  1111111000
 72   |  1111011101
 71   |  1111010100
 53   |  1111001011
 51   |  1111001010
 31   |  1111000100
 70   |  1111000011
 61   |  1111000010
 26   |  1111000001
 24   |  1111000000
 62   |  1000110111
 69   |  1000011001
 22   |  0100111111
 28   |  0100111110
 67   |  0100110100
 65   |  0100100101
 64   |  0011111010
 161  |  0011110110
 21   |  0011110011
 66   |  0011110010
 30   |  0011010001
 49   |  0001011001
 34   |  0001011000
 32   |  0001001001
 27   |  0001001000
 23   |  0001000000
 20   | 11111110111
 33   | 11111110110
 29   | 11111110101
 18   | 11111110100
 47   | 11110111000
 25   | 11110101011
 36   | 11110101010
 43   | 11110001010
 35   | 10001101101
 46   | 10001101100
 19   | 10000110000
 44   | 01001101011
 42   | 01001101010
 50   | 01001001001
 37   | 01001001000
 39   | 00111110111
 38   | 00111110110
 40   | 00111101110
 16   | 00110100001
 17   | 00010000011
 164  |111101110011
 0    |111101110010
 48   |111100010111
 41   |111100010110
 15   |100001100010
 166  |001111011111
 45   |001111011110
 191  |001101000000
 188  |1000011000110
 1    |0011010000010
 14   |0001000001011
 169  |0001000001010
 13   |0001000001000
 171  |10000110001111
 174  |00110100000110
 177  |100001100011101
 3    |001101000001111
 4    |000100000100110
 182  |000100000100101
 185  |000100000100100
 12   |1000011000111000
 8    |0011010000011100
 180  |0001000001001111
 2    |0001000001001110
 195  |10000110001110010
 201  |100001100011100110
 198  |1000011000111001111
 215  |1000011000111001110
 208  |001101000001110101
 10   |001101000001110100
 254  |001101000001110111
 6    |001101000001110110
Entropía de la fuente:  5.058006848285676
Longitud media del código de Huffman:  5.080719694370363
Varianza del código de Huffman:  3.333432782583806
Eficiencia de la codificación original de la fuente:  0.6322508560357095
Eficiencia del nuevo código de Huffman:  0.6350899617962954
Memoria original:  2312472   Memoria comprimido:  1443576
Tasa de compresión:  0.37574336035203887
Cantidad de simbolos en el diccionario:  146
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.09.tiff
 Char | Huffman code 
----------------------
 159  |       11010
 156  |       11001
 161  |       11000
 164  |       10111
 152  |       10100
 166  |       10011
 154  |       10010
 150  |       01101
 169  |       01011
 147  |       01000
 145  |       00101
 171  |       00010
 143  |       00001
 141  |      111100
 139  |      111000
 137  |      100011
 135  |      100000
 174  |      011111
 133  |      010011
 131  |      001110
 128  |      001001
 130  |      001000
 126  |      000110
 124  |     1111111
 121  |     1111110
 119  |     1111100
 123  |     1111010
 116  |     1110110
 118  |     1110101
 177  |     1110100
 115  |     1110011
 111  |     1101111
 110  |     1101101
 113  |     1101100
 107  |     1011011
 104  |     1011010
 109  |     1011001
 99   |     1010111
 100  |     1010110
 103  |     1010101
 106  |     1010100
